LangID	Name
nrn	Shetland(ic)
nrp	North Picene
nrp	Picene, North
nrr	Nora
nrr	Norra
nrt	Kalapuya, Northern
nrt	Northern Kalapuya
nru	Narua
nrx	Ngurmbur
nrz	Lala
nsa	Naga, Sangtam
nsa	Sangtam Naga
nsc	Nshi
nsd	Nisu
nsd	Nisu, Southern
nsd	Southern Nisu
nse	Chisenga
nse	Nsenga
nsf	Nisu, Northwestern
nsf	Northwestern Nisu
nsg	Ngasa
nsh	Ngoshie
nsi	Nigerian Sign Language
nsk	Naskapi
nsl	Norwegian Sign Language
nsm	Naga, Sumi
nsm	Sumi Naga
nsn	Nehan
nso	Nord-Sotho
nso	Northern Sotho
nso	Pedi
nso	Sepedi
nso	Sotho, Northern
nsp	Nepalese Sign Language
nsq	Miwok, Northern Sierra
nsq	Northern Sierra Miwok
nsr	Maritime Sign Language
nss	Nali
nst	Naga, Tase
nst	Tase Naga
nsu	Nahuatl, Sierra Negra
nsu	Sierra Negra Nahuatl
nsv	Nisu, Southwestern
nsv	Southwestern Nisu
nsw	Navut
nsx	Nsongo
nsy	Nasal
nsz	Nisenan
nte	Nathembo
ntg	Ngantangarra
nti	Natioro
ntj	Ngaanyatjarra
ntk	Ikoma-Nata-Isenye
ntm	Nateni
nto	Ntomba
ntp	Northern Tepehuan
ntp	Tepehuan, Northern
ntp	Tepehuán
ntr	Delo
nts	Natagaimas
ntu	Natügu
ntw	Nottoway
ntx	Naga, Tangkhul
ntx	Naga, Tangkhul (Myanmar)
ntx	Tangkhul Naga (Myanmar)
nty	Mantsi
ntz	Natanzi
nua	Yuanga
nuc	Nukuini
nud	Ngala
nue	Ngundu
nuf	Nusu
nug	Nungali
nuh	Ndunda
nui	Kombe
nui	Ngumbi
nuj	Nyole
nuk	Nuu-Chah-Nulth (Nootka)
nuk	Nuu-chah-nulth
nuk	Nuuchahnulth
nul	Nusa Laut
num	Niuafo'ou
num	Niuafo’ou
nun	Anong
nuo	Nguôn
nup	Nupe-Nupe-Tako
nuq	Nukumanu
nur	Nukuria
nus	Nuer
nut	Nung
nut	Nung (Viet Nam)
nuu	Ngbundu
nuv	Northern Nuni
nuv	Nuni, Northern
nuw	Nguluwan
nux	Mehek
nuy	Nunggubuyu
nuz	Nahuatl, Tlamacazapa
nuz	Tlamacazapa Nahuatl
nvh	Nasarian
nvm	Namiae
nvo	Nyokon
nwa	Nawathinehena
nwb	Nyabwa
nwc	Classical Nepal Bhasa
nwc	Classical Newari
nwc	Nepal Bhasa, Classical
nwc	Newari, Classical
nwc	Newari, Old
nwc	Old Newari
nwe	Ngwe
nwg	Ngayawung
nwi	Southwest Tanna
nwi	Tanna, Southwest
nwm	Nyamusa-Molo
nwo	Nauo
nwr	Nawaru
nwx	Middle Newar
nwx	Newar, Middle
nwy	Nottoway-Meherrin
nxa	Nauete
nxd	Ngando
nxd	Ngando (Democratic Republic of Congo)
nxe	Nage
nxg	Ngad'a
nxg	Ngad’a
nxi	Nindi
nxk	Koki Naga
nxk	Naga, Koki
nxl	Nuaulu, South
nxl	South Nuaulu
nxm	Numidian
nxn	Ngawun
nxo	Ndambomo
nxo	Ndambono
nxq	Naxi
nxr	Ninggerum
nxu	Narau
nxx	Nafri
nya	Chewa
nya	Chichewa
nya	Nyanja
nyb	Nyangbo
nyc	Nyanga-li
nyd	Nyore
nyd	Olunyole
nye	Nyengo
nyf	Giryama
nyf	Kigiryama
nyg	Nyindu
nyh	Nyigina
nyi	Ama
nyi	Ama (Sudan)
nyj	Nyanga
nyk	Nyaneka
nyl	Nyeu
nym	Nyamwezi
nyn	Nyankole
nyn	Nyankore
nyo	Nyoro
nyp	Nyang'i
nyp	Nyang’i
nyq	Nayini
nyr	Nyiha (Malawi)
nyr	Nyiha, Malawi
nys	Noongar
nys	Nyunga
nyt	Nyawaygi
nyu	Nyungwe
nyv	Nyulnyul
nyw	Nyaw
nyx	Nganyaywana
nyy	Kinyakyusa
nyy	Kyangonde
nyy	Nyakyusa-Ngonde
nza	Mbembe, Tigon
nza	Tigon Mbembe
nzb	Njebi
nzi	Nzema
nzi	Nzima
nzk	Nzakara
nzm	Naga, Zeme
nzm	Zeme Naga
nzs	New Zealand Sign Language
nzu	Teke-Nzikou
nzy	Nzakambay
nzz	Dogon, Nanga Dama
nzz	Nanga Dama Dogon
oaa	Orok
oac	Oroch
oar	Ancient Aramaic (up to 700 BCE)
oar	Aramaic, Ancient (up to 700 BCE)
oar	Aramaic, Old (up to 700 BCE)
oar	Old Aramaic (up to 700 BCE)
oav	Avar, Old
oav	Old Avar
obi	Obispeño
obk	Bontok, Southern
obk	Southern Bontok
obl	Oblo
obm	Moabite
obo	Manobo, Obo
obo	Obo Manobo
obr	Burmese, Old
obr	Old Burmese
obt	Breton, Old
obt	Old Breton
obu	Obulom
oca	Ocaina
och	Chinese, Old
och	Old Chinese
oci	Occitan
oci	Occitan (post 1500)
oci	Okzitanisch
oco	Cornish, Old
oco	Old Cornish
ocu	Atzingo Matlatzinca
ocu	Matlatzinca, Atzingo
oda	Odut
odk	Od
odt	Dutch, Old
odt	Old Dutch
odu	Odual
ofo	Ofo
ofs	Frisian, Old
ofs	Old Frisian
ofu	Efutop
ogb	Ogbia
ogc	Ogbah
oge	Georgian, Old
oge	Old Georgian
ogg	Ogbogolo
ogo	Khana
ogu	Ogbronuagum
oht	Hittite, Old
oht	Old Hittite
ohu	Hungarian, Old
ohu	Old Hungarian
ohu	Székely-Hungarian Rovás (Hungarian Runes)
oia	Oirata
oin	Inebu One
oin	One, Inebu
ojb	Northwestern Ojibwa
ojb	Ojibwa, Northwestern
ojc	Central Ojibwa
ojc	Ojibwa, Central
ojg	Eastern Ojibwa
ojg	Ojibwa, Eastern
oji	Ojibwa
oji	Ojibwe
ojp	Japanese, Old
ojp	Old Japanese
ojs	Oji-Cree
ojs	Ojibwa, Severn
ojs	Severn Ojibwa
ojv	Ontong Java
ojw	Ojibwa, Western
ojw	Western Ojibwa
oka	Okanagan
okb	Okobo
okd	Okodia
oke	Okpe (Southwestern Edo)
okg	Koko Babangk
okh	Koresh-e Rostam
oki	Okiek
okj	Oko-Juwoi
okk	Kwamtim One
okk	One, Kwamtim
okl	Kentish Sign Language, Old
okl	Old Kentish Sign Language
okm	Korean, Middle (10th-16th cent.)
okm	Middle Korean (10th-16th cent.)
okn	Oki-No-Erabu
oko	Korean, Old (3rd-9th cent.)
oko	Old Korean (3rd-9th cent.)
okr	Kirike
oks	Oko-Eni-Osayen
oku	Oku
okv	Orokaiva
okx	Okpe
okx	Okpe (Northwestern Edo)
ola	Walungge
old	Mochi
ole	Olekha
olk	Olkol
olm	Oloma
olo	Livvi
olo	Livvi-Karelian
olr	Olrat
olt	Lithuanian, Old
olt	Old Lithuanian
oma	Omaha
oma	Omaha-Ponca
omb	Ambae, East
omb	East Ambae
omc	Mochica
ome	Omejes
omg	Omagua
omi	Omi
omk	Omok
oml	Ombo
omn	Minoan
omo	Utarmbung
omp	Manipuri, Old
omp	Old Manipuri
omr	Marathi, Old
omr	Old Marathi
omt	Omotik
omu	Omurano
omw	South Tairora
omw	Tairora, South
omx	Mon, Old
omx	Old Mon
ona	Ona
onb	Lingao
one	Oneida
ong	Olo
oni	Onin
onj	Onjob
onk	Kabore One
onk	One, Kabore
onn	Onobasulu
ono	Onondaga
onp	Sartang
onr	Northern One
onr	One, Northern
ons	Ono
ont	Ontenu
onu	Unua
onw	Nubian, Old
onw	Old Nubian
onx	Onin Based Pidgin
ood	Oodham
ood	Tohono O'odham
ood	Tohono O’odham
oog	Ong
oon	Önge
oon	Öñge
oor	Oorlams
oos	Old Ossetic
oos	Ossetic, Old
opa	Okpamheri
opk	Kopkaka
opm	Oksapmin
opo	Opao
opt	Opata
opy	Ofayé
ora	Oroha
orc	Orma
ore	Orejón
org	Oring
orh	Oroqen
ori	Odia
ori	Oriya (macrolanguage)
orm	Afaan Oromo
orm	Oromo
orn	Orang Kanaq
oro	Orokolo
orr	Oruma
ors	Orang Seletar
ort	Adivasi Oriya
ort	Oriya, Adivasi
oru	Ormuri
orv	Old Russian
orv	Russian, Old
orw	Oro Win
orx	Oro
ory	Oriya
ory	Oriya (individual language)
orz	Ormu
osa	Osage
osc	Oscan
osi	Osing
oso	Ososo
osp	Old Spanish
osp	Spanish, Old
oss	Ossetian
oss	Ossetic
ost	Osatu
osu	One, Southern
osu	Southern One
osx	Old Saxon
osx	Saxon, Old
ota	Ottoman Turkish
ota	Turkish, Ottoman
otb	Old Tibetan
otb	Tibetan, Old
otd	Ot Danum
ote	Mezquital Otomi
ote	Otomi
ote	Otomi, Mezquital
oti	Oti
otk	Old Turkish
otk	Orkhon / Old Turkic
otk	Turkish, Old
otl	Otomi, Tilapa
otl	Tilapa Otomi
otm	Eastern Highland Otomi
otm	Otomi, Eastern Highland
otn	Otomi, Tenango
otn	Tenango Otomi
otq	Otomi, Querétaro
otq	Querétaro Otomi
otr	Otoro
ots	Estado de México Otomi
ots	Otomi, Estado de México
ott	Otomi, Temoaya
ott	Temoaya Otomi
otu	Otuke
otw	Ottawa
otx	Otomi, Texcatepec
otx	Texcatepec Otomi
oty	Old Tamil
oty	Tamil, Old
otz	Ixtenco Otomi
otz	Otomi, Ixtenco
oua	Tagargrent
oub	Glio-Oubi
oue	Oune
oui	Old Uighur
oui	Old Uyghur
oui	Uighur, Old
oum	Ouma
owi	Owiniga
owl	Old Welsh
owl	Welsh, Old
oyb	Oy
oyd	Oyda
oym	Wayampi
oyy	Oya'oya
oyy	Oya’oya
ozm	Koonzime
pab	Parecís
pac	Pacoh
pad	Paumarí
pae	Pagibete
paf	Paranawát
pag	Pangasinan
pah	Tenharim
pai	Pe
pak	Parakanã
pal	Pahlavi
pam	Kapampangan
pam	Pampanga
pam	Pampangan
pan	Panjabi
pan	Punjabi
pan	Punjabi, Eastern
pao	Northern Paiute
pao	Paiute, Northern
pap	Papiamento
pap	Papiamentu
paq	Parya
par	Panamint
par	Timbisha
pas	Papasena
pat	Papitalai
pau	Palauan
pav	Pakaásnovos
paw	Pawnee
pax	Pankararé
pay	Pech
paz	Pankararú
pbb	Páez
pbc	Patamona
pbe	Mezontla Popoloca
pbe	Popoloca, Mezontla
pbf	Coyotepec Popoloca
pbf	Popoloca, Coyotepec
pbg	Paraujano
pbh	E'ñapa Woromaipu
pbh	E’ñapa Woromaipu
pbi	Parkwa
pbl	Mak
pbl	Mak (Nigeria)
pbn	Kpasam
pbn	Kpasham
pbo	Papel
pbp	Badyara
pbr	Pangwa
pbs	Central Pame
pbs	Pame, Central
pbt	Pashto, Southern
pbt	Southern Pashto
pbu	Northern Pashto
pbu	Pashto, Northern
pbv	Pnar
pby	Pyu
pby	Pyu (Papua New Guinea)
pca	Popoloca, Santa Inés Ahuatempan
pca	Santa Inés Ahuatempan Popoloca
pcb	Pear
pcc	Bouyei
pcd	Picard
pce	Palaung, Ruching
pce	Ruching Palaung
pcf	Paliyan
pcg	Paniya
pch	Pardhan
pci	Duruwa
pcj	Parenga
pcj	Porja
pck	Chin, Paite
pck	Paite Chin
pcl	Pardhi
pcm	Nigerian Pidgin
pcm	Pidgin, Nigerian
pcn	Piti
pcp	Pacahuara
pcw	Pyapun
pda	Anam
pdc	German, Pennsylvania
pdc	Pennsylvania German
pdc	Pennsylvaniadeutsch
pdi	Pa Di
pdn	Fedan
pdn	Podena
pdo	Padoe
pdt	Plautdietsch
pdu	Kayan
pea	Indonesian, Peranakan
pea	Peranakan Indonesian
peb	Eastern Pomo
peb	Pomo (Eastern)
peb	Pomo, Eastern
ped	Mala (Papua New Guinea)
pee	Taje
pef	Northeastern Pomo
pef	Pomo, Northeastern
peg	Pengo
peh	Bonan
pei	Chichimeca-Jonaz
pei	Chichimeco-Jonaz
pej	Northern Pomo
pej	Pomo, Northern
pek	Penchal
pel	Pekal
pem	Phende
peo	Old Persian (ca. 600-400 B.C.)
peo	Old Persian Cuneiform
peo	Persian, Old (ca. 600-400 B.C.)
pep	Kunja
peq	Pomo, Southern
peq	Southern Pomo
pes	Iranian Persian
pes	Persian, Iranian
pev	Pémono
pex	Petats
pey	Petjo
pez	Eastern Penan
pez	Penan, Eastern
pfa	Pááfang
pfe	Peere
pfl	Pfaelzisch
pga	Arabic, Sudanese Creole
pga	Creole Arabic, Sudanese
pga	Sudanese Creole Arabic
pgd	Gandhari
pgd	Gāndhārī
pgg	Pangwali
pgi	Pagi
pgk	Rerep
pgl	Irish, Primitive
pgl	Primitive Irish
pgn	Paelignian
pgs	Pangseng
pgu	Pagu
pha	Pa-Hng
phd	Phudagi
phg	Phuong
phh	Phukha
phh	Phula
phk	Phake
phl	Palula
phl	Phalura
phm	Phimbi
phn	Phoenician
pho	Phunoi
phq	Phana'
phq	Phana’
phr	Pahari-Potwari
pht	Phu Thai
phu	Phuan
phv	Pahlavani
phw	Phangduwali
pia	Pima Bajo
pib	Yine
pic	Pinji
pid	Piaroa
pie	Piro
pif	Pingelapese
pig	Pisabo
pih	Pitcairn-Norfolk
pii	Pini
pij	Pijao
pil	Yom
pim	Powhatan
pin	Piame
pio	Piapoco
pip	Pero
pir	Piratapuyo
pis	Pijin
pit	Pitta Pitta
piu	Pintupi-Luritja
piv	Pileni
piv	Vaeakau-Taumako
piw	Pimbwe
pix	Piu
piy	Piya-Kwonci
piz	Pije
pjt	Pitjantjatjara
pka	Ardhamāgadhī Prākrit
pka	Maghadi
pka	Prākrit, Ardhamāgadhī
pkb	Kipfokomo
pkb	Pokomo
pkc	Paekche
pkg	Pak-Tong
pkh	Pangkhua
pkh	Pankhu
pkn	Pakanha
pko	Pökoot
pkp	Pukapuka
pkr	Attapady Kurumba
pkr	Kurumba, Attapady
pks	Pakistan Sign Language
pkt	Maleng
pku	Paku
pla	Miani
plb	Polonombauk
plc	Central Palawano
plc	Palawano, Central
pld	Polari
ple	Palu'e
ple	Palu’e
plg	Pilagá
plh	Paulohi
pli	Pali
plj	Polci
plk	Kohistani Shina
plk	Shina, Kohistani
pll	Palaung, Shwe
pll	Shwe Palaung
pln	Palenquero
plo	Oluta Popoluca
plo	Popoluca, Oluta
plp	Palpa
plq	Palaic
plr	Palaka Senoufo
plr	Senoufo, Palaka
plr	Sénoufo, Palaka
pls	Popoloca, San Marcos Tlacoyalco
pls	Popoloca, San Marcos Tlalcoyalco
pls	San Marcos Tlacoyalco Popoloca
pls	San Marcos Tlalcoyalco Popoloca
plt	Malagasy, Plateau
plt	Plateau Malagasy
plu	Palikúr
plv	Palawano, Southwest
plv	Southwest Palawano
plw	Brooke's Point Palawano
plw	Palawano, Brooke's Point
plw	Palawano, Brooke’s Point
ply	Bolyu
plz	Paluan
pma	Paama
pmb	Pambia
pmc	Palumata
pmd	Pallanganmiddang
pme	Pwaamei
pmf	Pamona
pmh	Māhārāṣṭri Prākrit
pmh	Prākrit, Māhārāṣṭri
pmi	Northern Pumi
pmi	Pumi, Northern
pmj	Pumi, Southern
pmj	Southern Pumi
pmk	Pamlico
pml	Lingua Franca
pmm	Pol
pmm	Pomo
pmn	Pam
pmo	Pom
pmq	Northern Pame
pmq	Pame, Northern
pmr	Paynamar
pms	Piedmontese
pms	Piemontese
pmt	Tuamotuan
pmw	Miwok, Plains
pmw	Plains Miwok
pmx	Naga, Poumei
pmx	Poumei Naga
pmy	Malay, Papuan
pmy	Papuan Malay
pmz	Pame, Southern
pmz	Southern Pame
pna	Penan, Bah-Biau
pna	Punan Bah-Biau
pnb	Panjabi, Western
pnb	Punjabi, Western
pnb	Western Panjabi
pnc	Pannei
pne	Penan, Western
pne	Western Penan
png	Pangu
png	Pongu
pnh	Penrhyn
pni	Aoheng
pnj	Pinjarup
pnk	Paunaka
pnl	Paleni
pnm	Punan Batu 1
pnn	Pinai-Hagahai
pno	Panobo
pnp	Pancana
pnq	Pana (Burkina Faso)
pnr	Panim
pns	Ponosakan
pnt	Pontic
pnu	Bunu, Jiongnai
pnu	Jiongnai Bunu
pnv	Pinigura
pnw	Panytyima
pnx	Phong-Kniang
pny	Pinyin
pnz	Pana
pnz	Pana (Central African Republic)
poc	Poqomam
pod	Ponares
poe	Popoloca, San Juan Atzingo
poe	San Juan Atzingo Popoloca
pof	Poke
pog	Potiguára
poh	Poqomchi'
poh	Poqomchi’
poi	Highland Popoluca
poi	Popoluca, Highland
pok	Pokangá
pol	Polish
pol	Polnisch
pom	Pomo, Southeastern
pom	Southeastern Pomo
pon	Pohnpeian
poo	Central Pomo
poo	Pomo, Central
pop	Pwapwâ
poq	Popoluca, Texistepec
poq	Texistepec Popoluca
por	Portugiesisch
por	Portuguese
pos	Popoluca, Sayula
pos	Sayula Popoluca
pot	Potawatomi
pov	Crioulo, Upper Guinea
pov	Upper Guinea Crioulo
pow	Popoloca, San Felipe Otlaltepec
pow	San Felipe Otlaltepec Popoloca
pox	Polabian
poy	Pogolo
ppa	Pao
ppe	Papi
ppi	Paipai
ppk	Uma
ppl	Nicarao
ppl	Pipil
ppm	Papuma
ppn	Papapana
ppo	Folopa
ppp	Pelende
ppq	Pei
pps	Popoloca, San Luís Temalacayuca
pps	San Luís Temalacayuca Popoloca
ppt	Pare
ppu	Papora
ppu	Papora-Hoanya
pqa	Pa'a
pqa	Pa’a
pqm	Malecite-Passamaquoddy
prb	Lua'
prb	Lua’
prc	Parachi
prd	Parsi-Dari
pre	Principense
prf	Paranan
prg	Old Prussian
prg	Prussian
prg	Prußisch
prh	Porohanon
pri	Paicî
prk	Parauk
prk	Wa, Parauk
prl	Peruvian Sign Language
prm	Kibiri
prn	Prasuni
pro	Occitan, Old
pro	Old Occitan
pro	Old Provençal
pro	Provençal, Old
prp	Parsi
prq	Ashéninka Perené
prr	Puri
prs	Afghan Persian
prs	Dari
prs	Persian, Afghan
prt	Phai
prt	Prai
pru	Puragi
prw	Parawen
prx	Purik
pry	Pray 3
prz	Providencia Sign Language
psa	Asue Awyu
psa	Awyu, Asue
psc	Persian Sign Language
psd	Plains Indian Sign Language
pse	Central Malay
pse	Malay, Central
psg	Penang Sign Language
psh	Pashai, Southwest
psh	Pashayi, Southwest
psh	Southwest Pashai
psh	Southwest Pashayi
psi	Pashai, Southeast
psi	Pashayi, Southeast
psi	Southeast Pashai
psi	Southeast Pashayi
psl	Puerto Rican Sign Language
psm	Pauserna
psn	Panasuan
pso	Polish Sign Language
psp	Philippine Sign Language
psq	Pasi
psr	Portuguese Sign Language
pss	Kaulong
pst	Central Pashto
pst	Pashto, Central
psu	Prākrit, Sauraseni
psu	Sauraseni Prākrit
psw	Port Sandwich
psy	Piscataway
pta	Pai Tavytera
pth	Pataxó Hã-Ha-Hãe
pti	Pintiini
ptn	Patani
pto	Zo'é
pto	Zo’é
ptp	Patep
ptq	Pattapu
ptr	Piamatsina
ptt	Enrekang
ptu	Bambam
ptv	Port Vato
ptw	Pentlatch
pty	Pathiya
pua	Purepecha, Western Highland
pua	Western Highland Purepecha
pub	Purum
puc	Punan Merap
pud	Punan Aput
pue	Puelche
puf	Punan Merah
pug	Phuie
pui	Puinave
puj	Punan Tubu
puk	Pu Ko
pum	Puma
puo	Puoc
pup	Pulabu
puq	Puquina
pur	Puruborá
pus	Pashto
pus	Pushto
put	Putoh
puu	Punu
puw	Puluwatese
pux	Puare
puy	Purisimeño
pwa	Pawaia
pwb	Panawa
pwg	Gapapaiwa
pwi	Patwin
pwm	Molbog
pwn	Paiwan
pwo	Karen, Pwo Western
pwo	Pwo Western Karen
pwr	Powari
pww	Karen, Pwo Northern
pww	Pwo Northern Karen
pxm	Mixe, Quetzaltepec
pxm	Quetzaltepec Mixe
pye	Krumen, Pye
pye	Pye Krumen
pym	Fyam
pyn	Poyanáwa
pys	Lengua de Señas del Paraguay
pys	Paraguayan Sign Language
pyu	Puyuma
pyx	Pyu (Myanmar)
pyy	Pyen
pzn	Naga, Para
pzn	Para Naga
qua	Quapaw
qub	Huallaga Huánuco Quechua
qub	Quechua, Huallaga Huánuco
quc	K'iche'
quc	Kiche
quc	K’iche’
quc	Quiché
qud	Calderón Highland Quichua
qud	Quichua, Calderón Highland
que	Quechua
quf	Lambayeque Quechua
quf	Quechua, Lambayeque
qug	Chimborazo Highland Quichua
qug	Quichua, Chimborazo Highland
quh	Quechua, South Bolivian
quh	South Bolivian Quechua
qui	Quileute
quk	Chachapoyas Quechua
quk	Quechua, Chachapoyas
qul	North Bolivian Quechua
qul	Quechua, North Bolivian
qum	Sipacapense
qum	Sipakapense
qun	Quinault
qup	Quechua, Southern Pastaza
qup	Southern Pastaza Quechua
quq	Quinqui
qur	Quechua, Chaupihuaranga
qur	Quechua, Yanahuanca Pasco
qur	Yanahuanca Pasco Quechua
qus	Quichua, Santiago del Estero
qus	Santiago del Estero Quichua
quv	Sacapulteco
quv	Sakapulteko
quw	Quichua, Tena Lowland
quw	Tena Lowland Quichua
qux	Quechua, Yauyos
qux	Yauyos Quechua
quy	Ayacucho Quechua
quy	Quechua, Ayacucho
quz	Cusco Quechua
quz	Quechua, Cusco
qva	Ambo-Pasco Quechua
qva	Quechua, Ambo-Pasco
qvc	Cajamarca Quechua
qvc	Quechua, Cajamarca
qve	Eastern Apurímac Quechua
qve	Quechua, Eastern Apurímac
qvh	Huamalíes-Dos de Mayo Huánuco Quechua
qvh	Quechua, Huamalíes-Dos de Mayo Huánuco
qvi	Imbabura Highland Quichua
qvi	Quichua, Imbabura Highland
qvj	Loja Highland Quichua
qvj	Quichua, Loja Highland
qvl	Cajatambo North Lima Quechua
qvl	Quechua, Cajatambo North Lima
qvm	Margos-Yarowilca-Lauricocha Quechua
qvm	Quechua, Margos-Yarowilca-Lauricocha
qvn	North Junín Quechua
qvn	Quechua, North Junín
qvo	Napo Lowland Quechua
qvo	Quechua, Napo Lowland
qvp	Pacaraos Quechua
qvp	Quechua, Pacaraos
qvs	Quechua, San Martín
qvs	San Martín Quechua
qvw	Huaylla Wanca Quechua
qvw	Quechua, Huaylla Wanca
qvy	Queyu
qvz	Northern Pastaza Quichua
qvz	Quichua, Northern Pastaza
qwa	Corongo Ancash Quechua
qwa	Quechua, Corongo Ancash
qwc	Classical Quechua
qwc	Quechua, Classical
qwh	Huaylas Ancash Quechua
qwh	Quechua, Huaylas Ancash
qwm	Kuman (Russia)
qws	Quechua, Sihuas Ancash
qws	Sihuas Ancash Quechua
qwt	Kwalhioqua-Tlatskanai
qxa	Chiquián Ancash Quechua
qxa	Quechua, Chiquián Ancash
qxc	Chincha Quechua
qxc	Quechua, Chincha
qxh	Panao Huánuco Quechua
qxh	Quechua, Panao Huánuco
qxl	Quichua, Salasaca Highland
qxl	Salasaca Highland Quichua
qxn	Northern Conchucos Ancash Quechua
qxn	Quechua, Northern Conchucos Ancash
qxo	Quechua, Southern Conchucos Ancash
qxo	Southern Conchucos Ancash Quechua
qxp	Puno Quechua
qxp	Quechua, Puno
qxq	Kashkay
qxq	Qashqa'i
qxq	Qashqai
qxr	Cañar Highland Quichua
qxr	Quichua, Cañar Highland
qxs	Qiang, Southern
qxs	Southern Qiang
qxt	Quechua, Santa Ana de Tusi Pasco
qxt	Santa Ana de Tusi Pasco Quechua
qxu	Arequipa-La Unión Quechua
qxu	Quechua, Arequipa-La Unión
qxw	Jauja Wanca Quechua
qxw	Quechua, Jauja Wanca
qya	Quenya
qyp	Quiripi
raa	Dungmali
rab	Camling
rab	Chamling
rac	Rasawa
rad	Rade
raf	Meohang, Western
raf	Mewahang, Western
raf	Western Meohang
rag	Logooli
rag	Lulogooli
rah	Rabha
rai	Ramoaaina
raj	Rajasthani
rak	Tulu-Bohuai
ral	Ralte
ram	Canela
ran	Riantana
rao	Rao
rap	Rapa Nui
rap	Rapanui
rap	Rongo Rongo
raq	Saam
rar	Cook Islands Maori
rar	Maori, Cook Islands
rar	Rarotongan
ras	Tegali
rat	Razajerdi
rau	Raute
rav	Sampang
raw	Rawang
rax	Rang
ray	Rapa
raz	Rahambuu
rbb	Palaung, Rumai
rbb	Rumai Palaung
rbk	Bontok, Northern
rbk	Northern Bontok
rbl	Bikol, Miraya
rbl	Miraya Bikol
rbp	Barababaraba
rcf	Creole French, Réunion
rcf	Réunion Creole French
rdb	Rudbari
rea	Rerau
reb	Rembong
ree	Kayan, Rejang
ree	Rejang Kayan
reg	Kara
reg	Kara (Tanzania)
rei	Reli
rej	Redjang
rej	Rejang
rel	Rendille
rem	Remo
ren	Rengao
rer	Rer Bare
res	Reshe
ret	Reta
ret	Retta
rey	Reyesano
rga	Roria
rge	Romano-Greek
rgk	Rangkas
rgn	Romagnol
rgr	Resígaro
rgs	Roglai, Southern
rgs	Southern Roglai
rgu	Rikou
rgu	Ringgou
rhg	Rohingya
rhp	Yahang
ria	Riang (India)
rie	Rien
rif	Tarifit
ril	Riang
ril	Riang (Myanmar)
rim	Nyaturu
rin	Nungu
rir	Ribun
rit	Ritarungo
riu	Riung
rjg	Rajong
rji	Raji
rjs	Rajbanshi
rka	Kraol
rkb	Rikbaktsa
rkh	Rakahanga-Manihiki
rki	Rakhine
rkm	Marka
rkt	Kamta
rkt	Rangpuri
rkw	Arakwal
rma	Rama
rmb	Rembarunga
rmc	Carpathian Romani
rmc	Romani, Carpathian
rmd	Danish, Traveller
rmd	Traveller Danish
rme	Angloromani
rmf	Kalo Finnish Romani
rmf	Romani, Kalo Finnish
rmg	Norwegian, Traveller
rmg	Traveller Norwegian
rmh	Murkim
rmi	Lomavren
rmk	Romkun
rml	Baltic Romani
rml	Romani, Baltic
rmm	Roma
rmn	Balkan Romani
rmn	Romani, Balkan
rmo	Romani, Sinte
rmo	Sinte Romani
rmp	Rempi
rmq	Caló
rms	Romanian Sign Language
rmt	Domari
rmu	Romani, Tavringer
rmu	Tavringer Romani
rmv	Romanova
rmw	Romani, Welsh
rmw	Welsh Romani
rmx	Romam
rmy	Romani, Vlax
rmy	Vlax Romani
rmz	Marma
rmz	Marma ᓀᐦᐃᔭᐍᐏᐣ
rna	Runa
rnd	Ruund
rng	Ronga
rnl	Ranglong
rnn	Roon
rnp	Rongpo
rnr	Nari Nari
rnw	Rungwa
rob	Tae'
rob	Tae’
roc	Cacgia Roglai
roc	Roglai, Cacgia
rod	Rogo
roe	Ronji
rof	Rombo
rog	Northern Roglai
rog	Roglai, Northern
roh	Romansch
roh	Romansh
roh	Rätoromanisch
rol	Romblomanon
rom	Romany
ron	Moldavian
ron	Moldovan
ron	Romanian
ron	Rumänisch
roo	Rotokas
rop	Kriol
ror	Rongga
rou	Runga
row	Dela-Oenale
rpn	Repanbitip
rpt	Rapting
rri	Ririo
rro	Waima
rrt	Arritinngithigh
rsb	Romano-Serbian
rsi	Rennellese Sign Language
rsl	Russian Sign Language
rtc	Chin, Rungtu
rtc	Rungtu Chin
rth	Ratahan
rtm	Rotuman
rts	Yurats
rtw	Rathawi
rub	Gungu
ruc	Ruuli
rue	Rusyn
ruf	Luguru
rug	Roviana
ruh	Ruga
rui	Rufiji
ruk	Che
ruk	Kuce
run	Kirundi
run	Rundi
ruo	Istro Romanian
ruo	Romanian, Istro
rup	Aromanian
rup	Arumanian
rup	Macedo-Romanian
rup	Romanian, Macedo-
ruq	Megleno Romanian
ruq	Megleno-Romanian
ruq	Romanian, Megleno
rus	Russian
rus	Russisch
rut	Rutul
ruu	Lanas Lobu
ruu	Lobu, Lanas
ruy	Mala
ruy	Mala (Nigeria)
ruz	Ruma
rwa	Rawo
rwk	Rwa
rwm	Amba (Uganda)
rwo	Rawa
rwr	Marwari (India)
rxd	Ngardi
rxw	Karuwali
ryn	Amami-Oshima, Northern
ryn	Northern Amami-Oshima
rys	Yaeyama
ryu	Central Okinawan
ryu	Okinawan
ryu	Okinawan, Central
saa	Saba
sab	Buglere
sac	Fox
sac	Meskwaki
sad	Sandawe
sae	Sabanê
saf	Safaliba
sag	Sango
sah	Yakut
saj	Sahu
